,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
13,14.0,Los Angeles Lakers*,71,17090,0.48,13.4,0.642,0.315,0.147,0.084,0.097,0.358,0.552,0.723,0.401,0.401,0.355,0.349,0.518,0.091,528,0.277,1025,0.831,0.26,0.402,10.0,0.0
14,15.0,Memphis Grizzlies,73,17570,0.468,13.0,0.654,0.281,0.21,0.103,0.06,0.346,0.532,0.667,0.443,0.427,0.397,0.347,0.547,0.057,337,0.265,989,0.88,0.202,0.381,12.0,0.0
15,16.0,Miami Heat*,73,17745,0.468,14.7,0.581,0.255,0.159,0.09,0.077,0.419,0.532,0.693,0.418,0.398,0.386,0.379,0.558,0.073,401,0.231,811,0.849,0.231,0.381,19.0,0.0
16,17.0,Milwaukee Bucks*,73,17595,0.476,14.6,0.572,0.284,0.141,0.082,0.064,0.428,0.567,0.717,0.374,0.458,0.467,0.355,0.498,0.057,355,0.274,1066,0.811,0.204,0.392,9.0,0.0
17,18.0,Minnesota Timberwolves,64,15560,0.441,14.0,0.567,0.308,0.164,0.055,0.04,0.433,0.521,0.64,0.384,0.373,0.372,0.336,0.49,0.043,229,0.325,1020,0.791,0.173,0.339,11.0,1.0
18,19.0,New Orleans Pelicans,72,17430,0.465,13.8,0.597,0.309,0.144,0.079,0.065,0.403,0.528,0.666,0.376,0.394,0.378,0.37,0.516,0.06,359,0.302,1106,0.874,0.233,0.401,20.0,0.0
19,20.0,New York Knicks,66,15965,0.447,12.9,0.682,0.313,0.159,0.091,0.119,0.318,0.499,0.64,0.364,0.401,0.382,0.337,0.451,0.072,370,0.286,867,0.872,0.201,0.374,7.0,0.0
20,21.0,Oklahoma City Thunder*,72,17430,0.468,13.8,0.647,0.26,0.173,0.128,0.087,0.353,0.529,0.68,0.386,0.455,0.474,0.355,0.457,0.061,342,0.272,864,0.778,0.195,0.357,22.0,1.0
21,22.0,Orlando Magic*,73,17570,0.444,14.2,0.636,0.252,0.169,0.121,0.095,0.364,0.502,0.664,0.406,0.392,0.381,0.343,0.511,0.052,292,0.26,909,0.859,0.142,0.395,25.0,1.0
22,23.0,Philadelphia 76ers*,73,17595,0.468,13.8,0.64,0.266,0.173,0.114,0.087,0.36,0.524,0.688,0.41,0.408,0.399,0.368,0.516,0.056,329,0.254,917,0.913,0.193,0.409,12.0,0.0
23,24.0,Phoenix Suns,73,17595,0.468,13.4,0.639,0.296,0.146,0.116,0.081,0.361,0.529,0.659,0.404,0.444,0.405,0.358,0.574,0.054,306,0.271,979,0.889,0.24,0.374,8.0,0.0
24,25.0,Portland Trail Blazers*,74,17835,0.463,14.3,0.626,0.272,0.139,0.117,0.097,0.374,0.514,0.634,0.399,0.428,0.446,0.377,0.409,0.047,288,0.243,888,0.669,0.185,0.418,12.0,0.0
25,26.0,Sacramento Kings,72,17455,0.462,14.2,0.605,0.253,0.187,0.09,0.075,0.395,0.527,0.689,0.4,0.416,0.426,0.364,0.471,0.052,302,0.258,930,0.828,0.211,0.392,8.0,1.0
26,27.0,San Antonio Spurs,71,17215,0.472,14.1,0.682,0.233,0.158,0.144,0.147,0.318,0.516,0.666,0.435,0.458,0.422,0.376,0.481,0.035,197,0.241,878,0.888,0.207,0.4,15.0,0.0
27,28.0,Toronto Raptors*,72,17380,0.458,14.0,0.579,0.311,0.155,0.056,0.058,0.421,0.519,0.645,0.381,0.367,0.351,0.374,0.53,0.054,315,0.305,1025,0.811,0.217,0.382,12.0,0.0
28,29.0,Utah Jazz*,72,17355,0.471,14.1,0.586,0.256,0.196,0.087,0.048,0.414,0.535,0.692,0.407,0.42,0.428,0.38,0.452,0.064,345,0.268,889,0.775,0.249,0.418,21.0,1.0
29,30.0,Washington Wizards,72,17355,0.457,14.2,0.642,0.259,0.16,0.111,0.112,0.358,0.506,0.688,0.363,0.41,0.387,0.368,0.509,0.047,276,0.285,1029,0.832,0.167,0.388,18.0,1.0
30,,League Average,72,17061,0.46,13.9,0.616,0.282,0.165,0.093,0.077,0.384,0.524,0.667,0.396,0.416,0.404,0.358,0.504,0.059,330,0.276,943,0.815,0.211,0.39,13.9,0.3
